,ID,CHILD_DRIV,AGE,CHILDREN,YOJ,INCOME,HOUSE_VAL,STATUS,GENDER,EDU_LEVEL,JOB,DISTANCE,CAR_USE,VEHICLE_VAL,VEHICLE_TYPE,CLM_FREQ,REVOKED,MVR_PTS,CLAIM_AMOUNT,VEHICLE_AGE,CLAIM_IND,AREA,STATE_CODE
7412,1059327563.0,0,62.0,0,18.0,144.908,,Yes,Mal,Masters,,76,Private,7.89,Pickup,0,No,0,256.0,16.0,0,Highly Urban/ Urban,Nordrhein-Westfalen
7413,9827062978.0,0,43.0,0,13.0,240.044,921487.0,Yes,Fem,PhD,Doctor,74,Private,43.45,Van,0,No,6,277.0,19.0,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
7414,2652961817.0,0,61.0,0,14.0,165.913,,z_No,Mal,PhD,,80,Commercial,26.22,Panel Truck,0,No,4,258.0,11.0,0,Highly Urban/ Urban,Bayern
7415,2622798743.0,0,49.0,1,13.0,90.072,,z_No,Fem,Bachelors,Professional,100,Private,24.37,Minivan,0,No,2,322.0,3.0,0,z_Highly Rural/ Rural,Bayern
7416,6427078563.0,0,47.0,0,14.0,33.225,129558.0,z_No,Fem,z_High School,Clerical,91,Private,15.85,Minivan,2,No,2,5.441,3.0,1,Highly Urban/ Urban,Bayern
7417,8502422520.0,0,24.0,2,12.0,7.244,194337.0,z_No,Mal,<High School,Clerical,61,Private,20.13,Minivan,0,Yes,3,424.0,3.0,0,Highly Urban/ Urban,Bayern
7418,7770835619.0,0,68.0,0,15.0,165.408,41223.0,z_No,Mal,Masters,,69,Commercial,38.2,Panel Truck,4,No,4,4.227,14.0,1,Highly Urban/ Urban,Berlin
7419,2774171196.0,0,45.0,4,16.0,16.996,227560.0,Yes,Mal,<High School,Teacher,89,Commercial,23.32,Panel Truck,5,No,0,5.26,5.0,1,Highly Urban/ Urban,Hessen
7420,3054136845.0,0,58.0,0,12.0,111.295,510937.0,z_No,Mal,Masters,Nurse,104,Private,8.11,Pickup,3,No,2,295.0,17.0,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
7421,92504398.0,0,59.0,0,16.0,92.916,997177.0,Yes,Mal,Masters,Nurse,86,Private,18.32,Minivan,2,No,0,334.0,17.0,0,Highly Urban/ Urban,Bayern
7422,2234705393.0,0,59.0,0,13.0,112.303,361513.0,Yes,Fem,Masters,Nurse,68,Private,1.5,unknown,2,No,4,292.0,19.0,0,Highly Urban/ Urban,Brandenburg
7423,1152166602.0,0,50.0,0,13.0,71.349,488727.0,z_No,Mal,z_High School,Teacher,80,Commercial,5.0,Minivan,2,No,2,328.0,8.0,0,z_Highly Rural/ Rural,Mecklenburg-Vorpomme
7424,3871283138.0,0,61.0,0,16.0,178.008,750267.0,Yes,Mal,PhD,,73,Commercial,19.16,Van,2,Yes,6,263.0,10.0,0,Highly Urban/ Urban,Bayern
7425,7035960408.0,0,76.0,0,11.0,91.314,356882.0,Yes,Mal,Masters,Nurse,78,Private,16.94,unknown,0,Yes,3,247.0,17.0,0,Highly Urban/ Urban,Thueringen
7426,11601100000.0,0,58.0,1,12.0,50.88,288561.0,z_No,Fem,z_High School,Teacher,52,Commercial,9.69,unknown,0,No,6,323.0,3.0,0,z_Highly Rural/ Rural,Sachsen
7427,9705151366.0,0,52.0,3,18.0,12.754,221578.0,Yes,Mal,<High School,Clerical,83,Private,6.1,Pickup,0,No,2,356.0,5.0,0,z_Highly Rural/ Rural,Thueringen
7428,7778762806.0,0,40.0,0,13.0,,1289722.0,Yes,Mal,Masters,Nurse,52,Private,14.47,Minivan,2,Yes,3,329.0,17.0,0,Highly Urban/ Urban,Bayern
7429,10224400000.0,0,60.0,0,15.0,62.91,,z_No,Mal,Bachelors,Professional,71,Commercial,25.95,Panel Truck,0,Yes,4,230.0,12.0,0,Highly Urban/ Urban,Bayern
7430,1744494909.0,0,91.0,0,17.0,,,Yes,Mal,Masters,Professional,80,Private,20.47,Van,2,No,2,378.0,12.0,0,Highly Urban/ Urban,Brandenburg
7431,9077123919.0,0,52.0,0,16.0,34.714,430413.0,Yes,Fem,Bachelors,Home Maker,94,Private,12.68,unknown,0,No,2,320.0,12.0,0,z_Highly Rural/ Rural,Bayern
7432,8352245416.0,0,45.0,0,,,111891.0,z_No,Fem,Masters,Nurse,59,Private,10.97,unknown,2,No,0,367.0,3.0,0,Highly Urban/ Urban,Bayern
7433,5183695225.0,0,40.0,0,14.0,85.215,643587.0,z_No,Mal,Masters,Professional,95,Private,16.05,Minivan,1,No,6,2.4,22.0,1,Highly Urban/ Urban,Thueringen
7434,13128900000.0,0,39.0,2,14.0,,247820.0,Yes,Mal,<High School,Teacher,81,Commercial,8.17,Pickup,0,No,4,287.0,3.0,0,z_Highly Rural/ Rural,Bayern
7435,3615354143.0,0,48.0,0,16.0,76.809,,Yes,Mal,z_High School,Teacher,100,Commercial,17.61,Van,2,No,4,320.0,3.0,0,Highly Urban/ Urban,Bayern
7436,1055825569.0,0,67.0,0,15.0,100.384,473388.0,z_No,Fem,Masters,Nurse,101,Private,17.66,Minivan,0,No,4,394.0,3.0,0,Highly Urban/ Urban,Sachsen-Anhalt
7437,5638234416.0,0,61.0,0,15.0,50.416,451171.0,Yes,Mal,Masters,Manager,115,Commercial,18.21,Van,0,No,0,188.0,12.0,0,Highly Urban/ Urban,Bayern
7438,1528999875.0,1,61.0,0,15.0,33.952,343995.0,Yes,Mal,z_High School,Clerical,63,Private,21.13,Pickup,0,No,0,367.0,9.0,0,z_Highly Rural/ Rural,Bayern
7439,2761989140.0,0,44.0,3,12.0,13.415,153114.0,z_No,Fem,<High School,Student,71,Private,8.29,unknown,0,No,5,317.0,3.0,0,z_Highly Rural/ Rural,Bayern
7440,7847214109.0,0,48.0,3,17.0,52.084,129558.0,z_No,Fem,<High School,Teacher,86,Private,10.55,unknown,3,No,9,4.175,3.0,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
7441,8190920307.0,0,64.0,1,15.0,190.97,882911.0,Yes,Mal,Masters,,73,Commercial,28.01,Panel Truck,1,No,3,354.0,17.0,0,Highly Urban/ Urban,Nordrhein-Westfalen
7442,8750696385.0,0,7.0,1,13.0,14.551,365116.0,Yes,Mal,<High School,Clerical,68,Commercial,10.96,Pickup,2,No,1,7.142,9.0,1,Highly Urban/ Urban,Bayern
7443,13189000000.0,0,64.0,0,14.0,37.233,23556.0,z_No,Mal,z_High School,Professional,55,Private,1.5,Minivan,2,No,3,280.0,3.0,0,Highly Urban/ Urban,Bayern
7444,3814343025.0,0,31.0,0,10.0,32.468,106002.0,z_No,Fem,Masters,,74,Private,20.36,Minivan,3,No,2,418.0,17.0,0,Highly Urban/ Urban,Bayern
7445,4691055844.0,1,67.0,2,18.0,32.735,141336.0,z_No,Mal,Masters,Manager,50,Private,12.5,Minivan,1,No,3,334.0,18.0,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
7446,4026314922.0,0,51.0,0,16.0,19.233,82446.0,z_No,Fem,<High School,Clerical,101,Private,6.6,unknown,1,No,7,5.423,3.0,1,Highly Urban/ Urban,Bayern
7447,2236850358.0,0,65.0,0,,101.479,547677.0,z_No,Fem,Bachelors,Professional,79,Private,21.89,unknown,4,No,3,375.0,3.0,0,Highly Urban/ Urban,Nordrhein-Westfalen
7448,2020355130.0,0,65.0,0,10.0,52.388,319274.0,Yes,Mal,<High School,Teacher,53,Private,7.7,Sports Car,1,Yes,4,357.0,3.0,0,z_Highly Rural/ Rural,Bayern
7449,6980759663.0,0,56.0,0,17.0,115.88,788706.0,Yes,Fem,Masters,Nurse,89,Private,20.54,Minivan,0,No,3,2.554,17.0,1,Highly Urban/ Urban,Bayern
7450,2967398817.0,3,43.0,3,13.0,61.549,11778.0,z_No,Fem,Bachelors,Professional,61,Private,11.16,unknown,0,No,2,1.037,9.0,1,Highly Urban/ Urban,Bayern
7451,1739831474.0,0,39.0,0,10.0,3.1,644493.0,z_No,Fem,z_High School,Home Maker,64,Private,7.93,Sports Car,2,No,2,293.0,3.0,0,z_Highly Rural/ Rural,Berlin
7452,2157490014.0,0,58.0,0,18.0,121.45,553433.0,Yes,Fem,Masters,Manager,75,Private,12.88,Sports Car,2,No,2,246.0,10.0,0,Highly Urban/ Urban,Berlin
7453,6991772394.0,0,54.0,0,16.0,48.704,,z_No,Mal,z_High School,Clerical,81,Private,12.64,Minivan,0,No,3,4.817,12.0,1,Highly Urban/ Urban,Bayern
7454,6187098995.0,0,64.0,0,,95.746,673416.0,Yes,Fem,Masters,Nurse,100,Private,12.06,Minivan,1,No,7,232.0,13.0,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
7455,11948100000.0,1,29.0,2,16.0,40.04,326314.0,Yes,Mal,z_High School,Clerical,57,Private,9.61,Minivan,2,No,4,377.0,12.0,0,z_Highly Rural/ Rural,Bayern
7456,3592202385.0,0,40.0,0,15.0,109.573,306228.0,z_No,Fem,Bachelors,Teacher,59,Commercial,17.1,unknown,5,No,4,374.0,11.0,0,Highly Urban/ Urban,Bayern
7457,5358510779.0,0,69.0,0,17.0,63.291,338351.0,Yes,Fem,Masters,Nurse,65,Private,13.07,Sports Car,0,No,2,275.0,,0,Highly Urban/ Urban,Thueringen
7458,5126296302.0,1,55.0,1,15.0,72.195,241449.0,z_No,Mal,Bachelors,Professional,81,Commercial,5.8,Pickup,4,Yes,8,313.0,8.0,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
7459,4298506948.0,0,60.0,0,14.0,45.976,464905.0,Yes,Fem,z_High School,Teacher,60,Commercial,10.34,Sports Car,0,No,3,9.908,8.0,1,Highly Urban/ Urban,Bayern
7460,5632373939.0,0,74.0,0,18.0,73.974,330913.0,Yes,Mal,Masters,Professional,50,Private,1.5,Minivan,2,Yes,2,302.0,15.0,0,z_Highly Rural/ Rural,Bayern
7461,4560818201.0,1,60.0,0,9.0,78.445,652128.0,Yes,Fem,Bachelors,Manager,65,Commercial,19.04,Minivan,0,No,4,387.0,17.0,0,Highly Urban/ Urban,Bayern
7462,2087637873.0,0,52.0,0,14.0,28.767,194337.0,Yes,Mal,z_High School,Student,88,Commercial,9.64,Pickup,1,No,3,353.0,,0,z_Highly Rural/ Rural,Bayern
7463,901925554.0,0,46.0,0,13.0,14.437,94224.0,z_No,Fem,<High School,Home Maker,67,Private,7.11,unknown,0,No,4,344.0,3.0,0,z_Highly Rural/ Rural,Thueringen
7464,1075578950.0,0,53.0,2,16.0,91.416,,Yes,Mal,Bachelors,Professional,71,Private,10.55,Pickup,4,No,8,356.0,13.0,0,Highly Urban/ Urban,Bayern
7465,2747002951.0,0,51.0,2,19.0,83.184,641964.0,Yes,Mal,<High School,Teacher,89,Private,16.16,Minivan,5,No,1,336.0,7.0,0,Highly Urban/ Urban,Sachsen-Anhalt
7466,464224054.0,0,38.0,0,15.0,17.247,523466.0,Yes,Fem,z_High School,Clerical,117,Private,6.63,unknown,2,No,2,296.0,,0,z_Highly Rural/ Rural,Bayern
7467,10731500000.0,0,52.0,0,14.0,38.444,276463.0,z_No,Mal,Bachelors,Teacher,57,Private,6.1,Pickup,2,No,1,274.0,14.0,0,Highly Urban/ Urban,Hessen
7468,1079144303.0,0,53.0,0,15.0,128.213,,z_No,Mal,Masters,Manager,101,Commercial,19.03,Van,0,Yes,1,7.094,22.0,1,Highly Urban/ Urban,Bayern
7469,1387897736.0,0,49.0,0,12.0,63.25,417350.0,z_No,Fem,Bachelors,Teacher,67,Commercial,14.64,Minivan,2,Yes,0,4.025,11.0,1,Highly Urban/ Urban,Hessen
7470,1821022397.0,0,63.0,0,8.0,84.527,321943.0,Yes,Mal,Bachelors,Professional,100,Private,19.42,Minivan,3,No,5,365.0,8.0,0,Highly Urban/ Urban,Bayern
7471,2104951616.0,0,59.0,0,14.0,97.699,415335.0,Yes,Mal,Bachelors,Manager,65,Private,11.13,Minivan,2,No,3,280.0,14.0,0,Highly Urban/ Urban,Bayern
7472,3434915124.0,0,80.0,0,,,,z_No,Fem,PhD,Home Maker,93,Private,23.06,unknown,2,No,3,375.0,9.0,0,Highly Urban/ Urban,Bayern
7473,3097193975.0,0,42.0,3,3.0,960.0,471120.0,z_No,Mal,z_High School,Student,89,Commercial,31.81,Panel Truck,5,No,2,8.477,3.0,1,Highly Urban/ Urban,Bayern
7474,999237398.0,0,54.0,4,19.0,1.247,117780.0,Yes,Fem,<High School,Student,97,Private,13.72,Minivan,0,No,4,288.0,10.0,0,Highly Urban/ Urban,Bayern
7475,2672276394.0,0,74.0,0,18.0,84.966,855079.0,Yes,Mal,Masters,,58,Commercial,27.24,Panel Truck,2,No,6,248.0,3.0,0,Highly Urban/ Urban,Brandenburg
7476,6164795927.0,0,39.0,3,7.0,113.512,356417.0,z_No,Fem,Masters,Nurse,79,Private,19.7,unknown,0,No,1,333.0,21.0,0,Highly Urban/ Urban,Bayern
7477,4210945217.0,0,52.0,0,14.0,172.79,782947.0,Yes,Fem,Bachelors,Professional,62,Private,32.32,unknown,0,No,2,267.0,10.0,0,Highly Urban/ Urban,Rheinland-Pfalz
7478,6076270227.0,0,43.0,0,3.0,960.0,185769.0,z_No,Fem,<High School,Student,50,Private,12.27,unknown,5,No,6,7.4,3.0,1,Highly Urban/ Urban,Bayern
7479,3998451668.0,0,42.0,0,16.0,25.071,0.0,z_No,Mal,z_High School,Clerical,69,Private,7.67,Pickup,5,No,5,5.951,11.0,1,Highly Urban/ Urban,Bayern
7480,4681784577.0,0,51.0,0,18.0,66.126,708039.0,Yes,Fem,PhD,Doctor,86,Private,11.5,Sports Car,1,Yes,0,6.217,17.0,1,Highly Urban/ Urban,Sachsen-Anhalt
7481,13647500000.0,0,50.0,0,14.0,65.139,827231.0,z_No,Fem,Bachelors,Manager,75,Private,13.14,unknown,4,No,7,338.0,11.0,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
7482,1087682671.0,0,49.0,0,14.0,52.325,678190.0,z_No,Fem,z_High School,Professional,85,Private,5.6,unknown,1,No,5,296.0,3.0,0,Highly Urban/ Urban,Bayern
7483,4784722155.0,0,60.0,1,10.0,22.786,203104.0,Yes,Fem,z_High School,Clerical,109,Private,3.68,unknown,3,Yes,5,347.0,11.0,0,z_Highly Rural/ Rural,Sachsen
7484,9785958420.0,0,60.0,0,3.0,960.0,211886.0,Yes,Fem,Masters,Home Maker,74,Private,6.4,unknown,2,No,4,351.0,21.0,0,Highly Urban/ Urban,Bayern
7485,3025660886.0,0,31.0,1,13.0,76.223,325657.0,z_No,Fem,Bachelors,Clerical,90,Private,16.56,unknown,0,Yes,5,6.176,14.0,1,Highly Urban/ Urban,Bayern
7486,3853451326.0,0,43.0,0,,92.752,282672.0,z_No,Mal,PhD,,60,Commercial,18.16,Van,7,No,4,348.0,19.0,0,Highly Urban/ Urban,Thueringen
7487,2086921845.0,0,32.0,1,13.0,22.428,192081.0,Yes,Fem,z_High School,Clerical,87,Private,9.03,Minivan,2,No,2,390.0,7.0,0,Highly Urban/ Urban,Sachsen
7488,2798538375.0,0,47.0,0,8.0,136.931,429897.0,z_No,Mal,PhD,,70,Commercial,27.54,Panel Truck,4,Yes,5,4.359,10.0,1,Highly Urban/ Urban,Bayern
7489,4340967264.0,0,78.0,0,10.0,4.594,,Yes,Fem,z_High School,Student,85,Commercial,8.47,unknown,2,No,0,366.0,9.0,0,z_Highly Rural/ Rural,Bayern
7490,3195103054.0,0,66.0,0,16.0,25.967,174588.0,Yes,Mal,z_High School,Clerical,58,Private,12.93,Sports Car,0,No,1,312.0,6.0,0,Highly Urban/ Urban,Bayern
7491,3860514074.0,0,54.0,0,3.0,560.0,41223.0,z_No,Mal,z_High School,Student,99,Commercial,8.75,Pickup,4,No,6,304.0,11.0,0,z_Highly Rural/ Rural,Bayern
7492,5023983324.0,1,43.0,2,13.0,43.156,506454.0,z_No,Fem,z_High School,Clerical,65,Private,17.75,unknown,0,No,2,4.473,3.0,1,Highly Urban/ Urban,Bayern
7493,12855000000.0,0,9.0,2,16.0,1.674,23556.0,Yes,Fem,<High School,Student,179,Private,1.5,Sports Car,2,No,3,334.0,6.0,0,z_Highly Rural/ Rural,Bayern
7494,3271944471.0,0,54.0,0,3.0,560.0,416111.0,Yes,Mal,z_High School,Home Maker,100,Commercial,5.8,Pickup,4,No,9,293.0,3.0,0,z_Highly Rural/ Rural,Hessen
7495,2456406500.0,0,55.0,0,3.0,560.0,123669.0,Yes,Fem,<High School,Student,102,Private,6.42,unknown,2,No,4,257.0,8.0,0,z_Highly Rural/ Rural,Sachsen-Anhalt
7496,5335202264.0,0,39.0,0,3.0,1.36,,z_No,Fem,Masters,Home Maker,82,Private,6.3,Sports Car,1,No,3,574.0,14.0,1,Highly Urban/ Urban,Sachsen-Anhalt
7497,382254559.0,1,62.0,2,18.0,59.906,312117.0,z_No,Fem,Bachelors,Professional,74,Private,8.09,Sports Car,3,No,8,12.941,18.0,1,Highly Urban/ Urban,Hessen
7498,4346299812.0,0,50.0,3,3.0,1.36,29445.0,Yes,Fem,Bachelors,Student,62,Commercial,22.5,Pickup,0,No,7,1.524,16.0,1,Highly Urban/ Urban,Bayern
7499,3696149312.0,0,29.0,0,14.0,1.118,382785.0,Yes,Mal,z_High School,Student,78,Commercial,9.85,Pickup,0,No,3,23.952,,1,Highly Urban/ Urban,Thueringen
7500,6170575212.0,1,60.0,2,17.0,37.586,200226.0,z_No,Mal,z_High School,Teacher,79,Commercial,19.79,Van,2,No,8,4.88,12.0,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
7501,592061723.0,0,69.0,0,15.0,26.532,168209.0,Yes,Fem,z_High School,Clerical,66,Private,10.86,unknown,4,No,4,5.1,8.0,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
7502,1214146191.0,0,55.0,0,13.0,118.351,561742.0,z_No,Mal,PhD,,63,Private,19.73,Van,0,No,2,252.0,,0,Highly Urban/ Urban,Thueringen
7503,6210331731.0,0,43.0,0,11.0,25.015,755894.0,Yes,Mal,<High School,Teacher,85,Private,8.47,Pickup,0,No,2,337.0,9.0,0,Highly Urban/ Urban,Nordrhein-Westfalen
7504,2841279102.0,2,36.0,2,14.0,105.242,371007.0,z_No,Fem,Bachelors,Manager,83,Private,25.95,Minivan,4,No,10,2.11,9.0,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
7505,8077092130.0,1,50.0,2,,75.338,397848.0,Yes,Mal,Bachelors,Professional,68,Private,19.59,Minivan,2,No,7,230.0,8.0,0,z_Highly Rural/ Rural,Bayern
7506,2157682416.0,0,56.0,4,17.0,,696208.0,Yes,Fem,PhD,Doctor,97,Private,24.02,unknown,0,Yes,3,251.0,20.0,0,Highly Urban/ Urban,Nordrhein-Westfalen
7507,10368200000.0,0,29.0,3,16.0,56.837,469937.0,Yes,Mal,z_High School,Clerical,86,Private,9.4,Minivan,0,No,2,316.0,8.0,0,Highly Urban/ Urban,Bayern
7508,3387035708.0,0,75.0,0,15.0,78.618,649858.0,Yes,Fem,Masters,Nurse,109,Private,15.27,unknown,1,No,7,1.097,20.0,1,Highly Urban/ Urban,Berlin
7509,6019921793.0,0,45.0,0,14.0,63.409,308380.0,Yes,Fem,Bachelors,Professional,86,Private,11.78,Sports Car,2,No,3,4.007,10.0,1,Highly Urban/ Urban,Thueringen
7510,2329403302.0,0,47.0,2,16.0,16.058,170399.0,Yes,Fem,<High School,Teacher,77,Private,5.4,unknown,0,No,3,237.0,3.0,0,z_Highly Rural/ Rural,Hessen
7511,5228790430.0,0,53.0,0,16.0,172.669,710890.0,Yes,Fem,PhD,Home Maker,95,Private,23.71,Pickup,4,No,0,185.0,11.0,0,Highly Urban/ Urban,Bayern
7512,8339607759.0,0,53.0,0,11.0,31.808,643629.0,Yes,Mal,<High School,Teacher,70,Commercial,31.5,Minivan,1,No,5,3.699,12.0,1,z_Highly Rural/ Rural,Rheinland-Pfalz
7513,385308081.0,0,48.0,0,15.0,67.959,413788.0,z_No,Mal,z_High School,Teacher,94,Commercial,19.24,Van,2,Yes,4,20.13,3.0,1,Highly Urban/ Urban,Bayern
7514,2543850012.0,0,57.0,0,16.0,,253744.0,Yes,Mal,Bachelors,Professional,71,Private,8.38,Pickup,0,No,0,318.0,15.0,0,Highly Urban/ Urban,Thueringen
7515,1968613669.0,0,68.0,0,16.0,42.2,452820.0,Yes,Fem,z_High School,Clerical,61,Private,24.81,unknown,3,No,0,258.0,3.0,0,Highly Urban/ Urban,Bayern
7516,5333597773.0,0,40.0,2,16.0,57.827,296948.0,Yes,Mal,z_High School,Manager,68,Commercial,25.57,Panel Truck,2,No,7,233.0,3.0,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
7517,6559928649.0,0,52.0,0,14.0,64.502,302822.0,Yes,Mal,Bachelors,Professional,96,Private,7.24,Minivan,0,No,5,299.0,12.0,0,z_Highly Rural/ Rural,Mecklenburg-Vorpomme
7518,537568309.0,0,74.0,1,3.0,960.0,295871.0,Yes,Fem,<High School,Home Maker,88,Private,7.1,unknown,2,No,4,253.0,7.0,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
7519,5869150107.0,1,52.0,1,9.0,25.858,200226.0,z_No,Fem,z_High School,Clerical,81,Private,9.92,unknown,2,No,2,3.393,3.0,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
7520,850013895.0,0,41.0,1,17.0,80.528,374968.0,Yes,Fem,<High School,Teacher,126,Private,23.49,Minivan,2,No,4,292.0,8.0,0,Highly Urban/ Urban,Bayern
7521,4522789373.0,0,64.0,2,16.0,,581282.0,Yes,Mal,PhD,,78,Commercial,26.04,Panel Truck,2,No,2,3.574,15.0,1,Highly Urban/ Urban,Nordrhein-Westfalen
7522,1143002372.0,0,64.0,0,14.0,95.712,,z_No,Mal,Masters,Manager,58,Commercial,24.0,Panel Truck,0,No,4,268.0,12.0,0,Highly Urban/ Urban,Bayern
7523,3146796850.0,0,44.0,2,13.0,60.433,450538.0,Yes,Fem,z_High School,Clerical,68,Private,10.75,unknown,4,No,6,236.0,11.0,0,Highly Urban/ Urban,Bayern
7524,6317689584.0,0,29.0,1,14.0,98.833,701676.0,z_No,Mal,Masters,,67,Commercial,28.19,Panel Truck,2,No,5,4.439,13.0,1,Highly Urban/ Urban,Brandenburg
7525,8460820802.0,1,56.0,1,16.0,26.82,308540.0,Yes,Fem,z_High School,Clerical,99,Private,7.14,unknown,2,No,5,326.0,11.0,0,Highly Urban/ Urban,Bayern
7526,1157816996.0,0,38.0,3,18.0,28.137,270894.0,z_No,Fem,z_High School,Clerical,50,Private,4.9,Sports Car,3,No,7,10.065,8.0,1,Highly Urban/ Urban,Bayern
7527,5540225839.0,0,40.0,2,14.0,94.427,424008.0,z_No,Mal,Bachelors,Student,96,Commercial,10.81,Pickup,0,No,2,3.742,,1,Highly Urban/ Urban,Thueringen
7528,7320538648.0,1,43.0,2,11.0,16.35,300339.0,z_No,Fem,PhD,Nurse,69,Private,23.97,unknown,2,Yes,5,32.116,10.0,1,Highly Urban/ Urban,Bayern
7529,6751027165.0,0,61.0,0,17.0,139.983,382193.0,Yes,Mal,PhD,,73,Commercial,27.6,Panel Truck,2,No,8,187.0,,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
7530,3086840438.0,0,41.0,0,13.0,37.827,197167.0,Yes,Mal,<High School,Teacher,101,Private,10.62,Pickup,0,No,6,333.0,9.0,0,Highly Urban/ Urban,Bayern
7531,4342415468.0,0,32.0,1,16.0,21.991,316280.0,Yes,Mal,z_High School,Clerical,90,Private,4.63,Minivan,2,Yes,4,2.215,6.0,1,z_Highly Rural/ Rural,Bayern
7532,12462100000.0,0,70.0,0,16.0,60.456,261738.0,Yes,Fem,Bachelors,Professional,62,Private,14.07,Minivan,0,No,2,255.0,16.0,0,Highly Urban/ Urban,Bayern
7533,3337196361.0,0,48.0,0,15.0,72.815,365118.0,z_No,Fem,z_High School,Teacher,109,Commercial,37.76,Van,0,No,2,266.0,3.0,0,z_Highly Rural/ Rural,Bayern
7534,8862802202.0,0,52.0,0,12.0,20.599,435786.0,z_No,Fem,z_High School,Clerical,90,Private,20.86,Minivan,0,No,4,292.0,3.0,0,Highly Urban/ Urban,Nordrhein-Westfalen
7535,3204821899.0,0,57.0,0,18.0,25.032,504778.0,Yes,Fem,z_High School,Clerical,113,Private,21.53,Minivan,0,No,6,387.0,6.0,0,z_Highly Rural/ Rural,Bayern
7536,2945705312.0,0,44.0,0,9.0,88.004,518467.0,Yes,Mal,Bachelors,Teacher,71,Commercial,13.11,Minivan,2,No,9,232.0,7.0,0,z_Highly Rural/ Rural,Berlin
7537,9784083020.0,0,66.0,0,16.0,,189154.0,Yes,Mal,Bachelors,Manager,91,Commercial,9.2,Pickup,2,No,2,254.0,8.0,0,Highly Urban/ Urban,Bayern
7538,8189465710.0,0,59.0,0,,21.701,240824.0,Yes,Fem,PhD,Home Maker,102,Private,13.13,unknown,0,No,4,380.0,19.0,0,z_Highly Rural/ Rural,Bayern
7539,6985332283.0,0,28.0,0,16.0,49.543,278423.0,Yes,Mal,PhD,,83,Commercial,11.01,Pickup,2,No,0,3.502,14.0,1,Highly Urban/ Urban,Thueringen
7540,1054510695.0,0,58.0,0,,38.784,597180.0,Yes,Mal,z_High School,Teacher,69,Private,6.9,Minivan,0,No,2,368.0,3.0,0,Highly Urban/ Urban,Berlin
7541,1581976614.0,1,38.0,2,,19.991,,Yes,Fem,z_High School,Student,64,Commercial,14.4,unknown,4,No,5,338.0,3.0,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
7542,5552771049.0,0,49.0,0,15.0,79.169,746589.0,z_No,Mal,Bachelors,Professional,82,Private,17.52,Van,2,No,2,281.0,13.0,0,z_Highly Rural/ Rural,Hessen
7543,4622284253.0,0,52.0,0,13.0,60.126,519304.0,z_No,Fem,z_High School,Teacher,60,Commercial,8.26,unknown,2,No,1,1.398,7.0,1,Highly Urban/ Urban,Bayern
7544,743764432.0,0,56.0,0,3.0,560.0,,Yes,Mal,z_High School,Student,87,Commercial,21.47,Minivan,3,No,4,1.782,7.0,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
7545,11687100000.0,0,64.0,0,17.0,74.128,,Yes,Fem,Bachelors,Manager,62,Private,24.3,Minivan,0,No,2,336.0,3.0,0,Highly Urban/ Urban,Bayern
7546,5711193361.0,0,57.0,0,17.0,109.06,,Yes,Mal,Masters,Nurse,72,Private,14.14,Minivan,2,No,2,253.0,16.0,0,Highly Urban/ Urban,Hessen
7547,3257767146.0,0,54.0,0,17.0,51.102,334492.0,Yes,Mal,Bachelors,Professional,97,Private,12.34,Minivan,2,No,0,350.0,10.0,0,Highly Urban/ Urban,Sachsen-Anhalt
7548,4013047382.0,2,65.0,2,,48.684,515116.0,z_No,Fem,z_High School,Professional,71,Private,10.81,unknown,0,Yes,2,1.397,3.0,1,Highly Urban/ Urban,Bayern
7549,3187728912.0,0,47.0,0,18.0,34.692,553496.0,Yes,Fem,z_High School,Teacher,98,Commercial,9.61,Minivan,3,No,7,5.768,10.0,1,Highly Urban/ Urban,Hessen
7550,10461500000.0,1,65.0,1,15.0,173.051,397932.0,Yes,Mal,PhD,Manager,50,Commercial,23.41,Panel Truck,0,No,2,278.0,18.0,0,Highly Urban/ Urban,Bayern
7551,3639782122.0,0,56.0,2,20.0,25.429,222462.0,Yes,Mal,<High School,Teacher,50,Commercial,27.45,Panel Truck,2,No,4,7.519,8.0,1,Highly Urban/ Urban,Nordrhein-Westfalen
7552,6735429120.0,0,65.0,0,14.0,93.542,235560.0,z_No,Fem,Masters,Manager,72,Private,15.16,unknown,1,No,3,249.0,13.0,0,Highly Urban/ Urban,Thueringen
